,NTNF 0.5y,NTNF 1y,NTNF 1.5y,NTNF 2y,NTNF 3y,NTNF 4y,NTNF 5y,NTNF 6y,NTNF 7y,NTNF 8y
2009-07-20 00:00:00,156.01061120500285,162.20853024889962,167.59642853902548,169.2257669978712,170.75755856286418,171.28170421329992,170.26793847112822,172.19029458356982,170.63829723130974,170.42254850709875
2009-07-21 00:00:00,156.05081268344298,162.14541130616718,167.69793464524292,169.2417450848513,171.0053480150227,170.33951723928496,170.05022851912963,172.69480141197954,171.1382568042322,170.92187594970957
2009-07-22 00:00:00,156.10968139269795,162.29205218936883,167.8785174222225,169.54333419735227,170.7635615161306,170.8248012201767,170.12092358658307,172.35127103555573,170.79782275931723,170.58187233695466
2009-07-23 00:00:00,156.2039132831181,162.3478064317042,167.88801612211546,169.62515057001886,171.32690617187754,171.18969928420222,170.22903991354988,172.20394085672345,170.65182050693988,170.43605468440154
2009-07-24 00:00:00,156.23009356468043,162.17524683374663,167.4698501432009,169.53677669258394,171.0430815428621,170.66014865390002,169.97164661993602,172.21482544510343,170.66260698960264,170.4468275290363
2009-07-27 00:00:00,156.26830106623447,162.24312452039584,167.68263148391733,169.85983603854336,171.7715331521344,171.07235363825984,170.39577498492224,172.6582207623976,171.10200586586564,170.8856708456828
2009-07-28 00:00:00,156.30489313602865,162.38813802183662,167.83785739547207,169.42946729023177,172.31346379337597,170.9410289717473,170.53262598585462,173.06616299820288,171.50627120878116,171.28942505051617
2009-07-29 00:00:00,156.3784101390862,162.4632277281725,167.8193489070723,169.6663669198057,172.49030282898372,172.24446674949422,171.76101087317784,174.24053748107323,172.67006073915817,172.45174312864302
2009-07-30 00:00:00,156.41744059481672,162.43354107003591,167.9432671313269,169.68682138898475,172.37334301471833,172.51528018807636,172.1254113973254,174.70500667759106,173.1303435501137,172.9114439751109
2009-07-31 00:00:00,156.46297587320035,162.49811854183807,167.85891349656254,169.64850339200996,172.10089184777428,173.16444283704578,173.35368857107503,176.5347904090269,174.94363494954408,174.72244271625527
2009-08-03 00:00:00,156.51604253855913,162.52503987482285,167.8939434579741,169.53121276893683,172.1961847917239,171.5963269537778,171.4898617941475,174.34247885740268,172.771083290495,172.55263795081876
2009-08-04 00:00:00,156.5587995352364,162.62244546042385,167.97251934229504,169.5440729622335,172.03841106489415,172.25389955057014,172.01158772074695,174.7370806012321,173.1621283828703,172.94318862030562
2009-08-05 00:00:00,156.61538614362155,162.6518759583873,168.05231660483568,169.56341990884627,172.53434012502095,172.10739712894804,171.60397676712302,174.06078779858325,172.49193118881306,172.27383879868432
2009-08-06 00:00:00,156.6601123168312,162.73268684570783,168.1086555925108,169.73935154574886,171.98831261410567,172.48897136114365,172.11316683829958,174.70664414367894,173.13196625728017,172.91306463058666
2009-08-07 00:00:00,156.71733695066817,162.77451537110704,168.13070234907204,169.84796362868983,172.84128294091138,172.68477986379074,172.55947879340766,175.41167880084618,173.8306462478048,173.61086123608555
2009-08-10 00:00:00,156.76561184142201,162.8656428911767,168.23253925701397,169.87162707304194,172.44429271206633,172.8690086204387,172.4763919898655,175.05929042444092,173.48143404244024,173.26209056166107
2009-08-11 00:00:00,156.807015957074,162.9817293235368,168.28691497094337,169.88043392911297,172.577595270482,172.3975140321925,172.252643106907,175.07993794382648,173.50189546019044,173.28252610875475
2009-08-12 00:00:00,156.8724177665471,163.04750407468805,168.41895466350212,169.9386831912651,172.60400722127682,172.98339335799932,172.08809671778508,174.16057609713525,172.59082006864048,172.3726026470856
2009-08-13 00:00:00,156.94302065078656,162.99786297175197,168.57104543428753,170.29017264996997,172.31454773318845,172.68594019927832,171.80228616695823,173.88150013726715,172.314259495321,172.09639174668143
2009-08-14 00:00:00,157.01405085965843,163.21026242865386,168.7258123066574,170.3036065127781,172.706380790241,172.64081935078661,172.0089820381657,174.34409977347838,172.77268959681896,172.55424222618865
2009-08-17 00:00:00,157.07231879271322,163.30845762190003,169.14153680724908,170.7062414410025,173.05779624365385,172.49663087077897,172.07521825008814,174.62233838153878,173.04842036560743,172.82962437123578
2009-08-18 00:00:00,157.11766009666667,163.45131450860825,169.1870809362548,170.7760876000862,173.20185863958915,172.8771456020683,172.1025100355046,174.29614847742013,172.72517049866536,172.5067832094175
2009-08-19 00:00:00,157.17689365992325,163.46149337535496,169.2331970845406,170.8809692363324,173.02272871014335,173.61671256202712,173.00014657224784,175.3676711362661,173.78703523612015,173.56730536454404
2009-08-20 00:00:00,157.22381554695707,163.54711151903396,169.31635041313675,170.95521582573596,173.36540197845216,172.99514924815895,172.70398376243892,175.39247034442607,173.81161092235922,173.59184997819838
2009-08-21 00:00:00,157.2732693216674,163.58428582737145,169.354927925955,170.99360516912847,173.22516860105213,172.3083305012144,172.07282579139203,174.80619660455713,173.23062142510204,173.0115950624791
2009-08-24 00:00:00,157.75865637707003,163.6098374997212,169.32024364816147,171.11670794715252,172.54844089915008,173.2229374937657,172.9482219212867,175.65740707720576,174.07415970923995,173.85406680814603
2009-08-25 00:00:00,157.3664934502498,163.67556867131242,169.32827120213088,170.9711467610297,172.52935793552248,173.4072026933448,172.42336115082534,174.41289817418834,172.84086789907332,172.62233432633028
2009-08-26 00:00:00,157.42181449893326,163.65441839155943,169.32888752536823,170.88256570779996,172.8330359508316,173.11509282547763,172.380093851895,174.61824087435195,173.04435979035287,172.82556893002177
2009-08-27 00:00:00,157.46855154163714,163.73395802316023,169.46220323929282,170.94641490513112,173.24360511115196,172.53091684681948,172.05974051465077,174.55672704032085,172.98340039702228,172.76468661148357
2009-08-28 00:00:00,157.5152299531009,163.78233825526712,169.39343160760885,171.0588787871102,173.26700169181547,172.9215551274122,172.40540463778515,174.86328902401976,173.28719925526076,173.0681013577311
2009-08-31 00:00:00,157.57191267536078,163.80003859141993,169.339431932282,171.02176774520225,173.13852996449725,173.4740712966565,172.91496961264411,175.33860734460566,173.75823340421655,173.53853994860683
2009-09-01 00:00:00,157.62055679922548,163.92034375200413,169.63088805601794,171.14167453218263,173.36580538822682,173.1728317376868,172.76492576692112,175.33748233782407,173.7571185374231,173.5374264914095
2009-09-02 00:00:00,157.68376571683106,163.94900200119238,169.5919062979025,171.14640494833947,173.42141752968377,173.57985978856107,172.85666132671543,175.11485709039803,173.5364998711194,173.31708676715195
2009-09-03 00:00:00,157.718471563367,164.0683623570094,169.59164146083677,171.24421333401722,173.29342656153696,173.41052381492807,172.83260584945674,175.23596712430873,173.6565183077805,173.43695345696017
2009-09-04 00:00:00,157.7687279809184,164.0728455436311,169.6832730727928,171.32574213371444,173.6054579495607,173.87023042776735,173.00106259693726,175.11547929204713,173.53711646469793,173.3177025811325
2009-09-08 00:00:00,157.82914193702123,164.11602604130948,169.80418961565303,171.30383026117948,173.76319827512933,173.86427987275658,173.15283926950534,175.4279281544899,173.84674914166175,173.6269437700417
2009-09-09 00:00:00,157.87009536190067,164.21604383064164,169.8000797995717,171.5593536523988,173.84385637654847,174.25093237583977,173.47133474893445,175.68362190248058,174.10013825325677,173.88001250585683
2009-09-10 00:00:00,157.92492822804692,164.293062139564,169.99370165379202,171.6511297178579,173.95879027543876,173.80569356320535,173.05844555438688,175.29602416321848,173.71603403647532,173.4963939361785
2009-09-11 00:00:00,157.97851815328943,164.39235538171974,170.12269341163758,171.80088123524925,174.11409623434986,173.99806069876706,173.21505169441855,175.41949789351423,173.83839486489148,173.61860005610862
2009-09-14 00:00:00,158.03218974026075,164.4284537428828,170.16987186732777,171.87467406209882,174.24168695813424,174.2095901022385,173.42999049682766,175.64156221374114,174.0584576597835,173.83838461177757
2009-09-15 00:00:00,158.079774558011,164.45279755263886,170.09299293942823,171.7504692149026,173.95673565165396,174.01327921135393,173.15323424522893,175.27941859026453,173.69957813400845,173.47995883994338
2009-09-16 00:00:00,158.13132867780686,164.40486876323422,169.80026096686052,171.1629980530145,173.27427616644462,173.33996042575606,172.53729376917397,174.71034602676468,173.13563477429983,172.91672850926966
2009-09-17 00:00:00,158.19133764958718,164.46014979653998,169.86451022341993,171.24492049323896,173.3460232514676,173.39359591919444,172.94026899406708,175.4703365756293,173.88877532431619,173.66891681635198
2009-09-18 00:00:00,158.24239949374342,164.48648103425538,169.88745045898278,171.29646147175475,173.56096257652396,173.916151226484,173.50633684125148,176.08977516077678,174.50263074319776,174.28199609924516
2009-09-21 00:00:00,158.28939408569835,164.37279800570485,169.55593289436118,170.87189028181987,172.91591122140832,173.2462983406487,172.9958945486058,175.73026436840743,174.14636031811634,173.92617612925463
2009-09-22 00:00:00,158.34719097276664,164.54277248423796,169.8690414241364,171.20519535967654,173.47259676716322,173.93053019699684,173.71120003673298,176.48905129793252,174.8983080973374,174.6771731736367
2009-09-23 00:00:00,158.3944296249227,164.51443309161834,169.70288345118684,171.01606010322598,173.37818576386564,173.95070918214813,173.62068978565355,176.28606126081252,174.69714766391783,174.47626707999652
2009-09-24 00:00:00,158.44993226392998,164.5459979340093,169.66967951793677,170.90426326219648,173.0577680876016,173.35504459657517,172.94532811890903,175.51918354258586,173.93718202044585,173.71726230885318
2009-09-25 00:00:00,158.50367051839908,164.57073901720904,169.66351082068047,170.98866125190855,173.2481459781753,173.69544887703785,173.53448233926986,176.36776827698955,174.77811823282252,174.55713527272175
2009-09-28 00:00:00,158.5649077005764,164.63556572176827,169.8258685324025,171.21179606069637,173.7538208474663,174.41909133152143,174.4326188996895,177.45625804774645,175.85679715305344,175.6344503513963
2009-09-29 00:00:00,158.61897204620303,164.7211017730328,169.91688497457574,171.26138747931995,174.01238431436946,174.50536726174246,174.48692046207253,177.47945623925014,175.8797862530292,175.65741038480806
2009-09-30 00:00:00,158.67521537092742,164.753875092748,169.8660011208898,171.20197808182922,173.8229161407679,174.40194963151185,174.37922555172284,177.36561678331748,175.76697286267483,175.54473963151372
2009-10-01 00:00:00,158.71820932383363,164.7450346587808,169.69833849411427,171.05976360527407,173.87322003590333,174.44121727504893,174.2984767343509,177.16321013412752,175.56639055895323,175.34441093660578
2009-10-02 00:00:00,158.77088901039448,164.87350631731618,169.97801999761336,171.4541901020445,174.57118255030025,175.14463602438735,175.15056320030413,178.17897540782823,176.57300046754403,176.34974812502134
2009-10-05 00:00:00,158.82837905409377,164.97761977675853,170.10052453251362,171.60843180112195,174.86404059940244,175.54456035809534,175.550528856631,178.5858844500148,176.9762419292923,176.75247974324478
2009-10-06 00:00:00,158.86313074652858,164.91934228484698,170.06533943594368,171.51249876138655,174.85393455212636,175.34669720597626,175.71173983392916,179.06347465382288,177.4495274843769,177.225166893655
2009-10-07 00:00:00,158.8911647949598,164.86562670077188,169.98879873878155,171.5722878768626,174.78177187280792,175.55237767418208,175.8493319686812,179.15209405842822,177.53734813849726,177.31287651060262
2009-10-08 00:00:00,158.92016111698248,164.82409526168001,169.84476914779896,171.33089848534246,174.50086815556102,175.25899619079772,175.5166518235099,178.78393352039765,177.17250593023445,176.94849559527486
2009-10-09 00:00:00,158.9595180727649,164.86030521744428,169.86621841674523,171.3949839016697,174.32623344750596,175.04167336723026,175.38432655363277,178.71343342379055,177.10264126992487,176.87871926924652
2009-10-13 00:00:00,159.0327054010472,164.9061897599174,169.9208568571126,171.33001960563004,174.4014716547444,175.1339649842755,175.33716736195987,178.56021459299882,176.95080344158907,176.72707341902043
2009-10-14 00:00:00,159.1216095797387,165.02972850719544,170.12811288559217,171.6386838100224,174.85688293475775,175.8604355014803,176.0412168240316,179.2596705168874,177.64395498145578,177.4193485638291
2009-10-15 00:00:00,159.17849626207848,165.00264061496677,170.0180373450318,171.45497166303187,174.51763724025778,175.16453208608232,175.1559427536097,178.2159924654699,176.6096838805074,176.38638515684
2009-10-16 00:00:00,159.26254647413282,165.12468279436928,170.11138369485812,171.36195928376753,174.05284472404333,174.50595551456826,174.49114124376422,177.5348544497259,175.93468514456146,175.71223986422123
2009-10-19 00:00:00,159.32100334193922,165.1143657183154,169.999888674895,171.04424891220842,173.13084429511912,173.00377909364917,172.53893145532848,175.20885702218354,173.62965255628396,173.4101216735218
2009-10-20 00:00:00,159.38367753935304,165.22524894517605,170.1926114647071,171.29345614554208,173.6203325260748,173.7897697926486,173.42815703540336,176.19155497746334,174.60349319107215,174.38273102038727
2009-10-21 00:00:00,159.44192058780772,165.36621832432522,170.3929048726129,171.6043621042998,173.8928698134503,174.01550986924568,173.60407036122123,176.3329472483475,174.74361105545984,174.52267172495226
2009-10-22 00:00:00,159.53323935739388,165.57602071247058,170.6241864091295,171.74560661545166,173.6191944030454,173.3747178424682,172.71762257833333,175.24560041355207,173.66606476960172,173.44648784858973
2009-10-23 00:00:00,159.59497826656428,165.73346063689678,170.80318869428208,172.0220156095684,173.9439610306955,173.6526888396361,172.94401014155466,175.4370249475045,173.85576394283873,173.63594717323897
2009-10-26 00:00:00,159.64060283934865,165.75117077700085,170.830475020628,172.0660315592642,173.9411756036337,173.85868014229192,173.38336363431864,176.06017290264796,174.4732952981687,174.25269774486304
2009-10-27 00:00:00,159.69893193033988,165.877683562795,171.0407348156979,172.4035156153364,174.32942041836745,174.31459521341645,173.8443222475905,176.5330077362843,174.94186834450954,174.72067834485048
2009-10-28 00:00:00,159.7576117722405,165.96802088630346,171.14122351151852,172.34815515601736,174.17522012986916,173.98565911342246,173.3660504321942,175.9336691409521,174.3479317488389,174.1274927005481
2009-10-29 00:00:00,159.80705385459396,165.9709937351018,171.1049939787245,172.32937191244278,174.04280930353158,173.9048509663309,173.4332500602858,176.11373662308114,174.52637623440955,174.30571156753996
2009-10-30 00:00:00,159.85401188977866,165.93517247632727,170.99442694463102,172.0875558625306,173.7955538782287,173.50407207442885,172.99173168749206,175.6337450913126,174.05071099517806,173.83064774176714
2009-11-03 00:00:00,159.9264403456747,166.113544995565,171.21748320569768,172.31496575213163,174.19199712504482,174.02437467668227,173.55575131330056,176.2406295070876,174.6521253987861,174.43130173934435
2009-11-04 00:00:00,159.98759149622336,166.21374699105712,171.3334242260186,172.42605984946687,174.31567545951637,174.10861905413506,173.592648242811,176.24244252151914,174.65392207203183,174.43309614094315
2009-11-05 00:00:00,160.0541538036185,166.33906302583281,171.55381095073616,172.59838189488835,174.6287164885161,174.45543825155744,174.08146556916523,176.84697407722663,175.25300482253172,175.03142143346787
2009-11-06 00:00:00,160.09958419160188,166.42609888392474,171.65918214950767,172.80292507524038,174.84227244690157,174.71047503604956,174.37627939077586,177.1769663466479,175.58002278303718,175.35802592461195
2009-11-09 00:00:00,160.14486530597395,166.4423098172618,171.6495120297474,172.7710207532545,174.8302420312603,174.7748346875625,174.50027713720945,177.3481397734117,175.74965337775134,175.52744204470358
2009-11-10 00:00:00,160.19733082086475,166.493420732905,171.7505919058492,172.87638982013365,174.9231926170121,174.8874711141333,174.5327983955818,177.3207729490735,175.72253321794796,175.50035617462277
2009-11-11 00:00:00,160.2497786452127,166.54305346301618,171.8200595820814,172.92675261601275,174.96074140734328,174.88699315855027,174.45134732313164,177.17679099532816,175.57984901220593,175.35785237349012
2009-11-12 00:00:00,160.28566861920382,166.53201935277505,171.71188190963164,172.73776963021007,174.61197039368741,174.4731992258556,174.06113358568567,176.7975399788849,175.20401628698974,174.9824948372104
2009-11-13 00:00:00,160.33205487034593,166.54596284365684,171.74723593229416,172.86834035795047,174.82343641217318,174.7470094012657,174.44527351589394,177.27166354620923,175.6738664513159,175.4517509404426
2009-11-16 00:00:00,160.38552821349205,166.61513224506794,171.83681374089997,172.89364722037863,174.90373331774862,174.83871226234487,174.60530743295152,177.48606402864442,175.88633448464373,175.66395033708176
2009-11-17 00:00:00,160.45350160205263,166.75511537157428,172.0327119044734,173.06307852582634,174.99397617844969,174.94366529639595,174.71213684933454,177.59617973183234,175.99545768543652,175.77293556655314
2009-11-18 00:00:00,160.5156602892669,166.84238851979737,172.08183057872836,173.0357714794855,174.97938377982896,174.93786671701451,174.64287008475384,177.47780517850936,175.87815007374215,175.65577627424534
2009-11-19 00:00:00,160.5651459336391,166.93239412246797,172.21132618394608,173.13512786239784,175.07727685329533,175.05404044652022,174.83552281974707,177.73154425184498,176.12960212868956,175.9069104025553
2009-11-20 00:00:00,160.67518530678686,167.04610065724222,172.20431050012968,173.1928857553092,175.10906203700037,175.13634718098638,175.16186918760687,178.24776415436438,176.64116920264024,176.41783067010118
2009-11-23 00:00:00,160.67810848565844,167.04795050974275,172.33595244373626,173.23831340034712,175.12979408326092,175.1248867243087,174.88651310924462,177.7684432921378,176.1661685880261,175.943430628619
2009-11-24 00:00:00,160.73898719719702,167.1475727784817,172.5095683897541,173.4280035316771,175.35561145495151,175.33318912164484,175.0278956991707,177.86180131987874,176.2586851547996,176.03583022088225
2009-11-25 00:00:00,160.7936927077201,167.17634395405443,172.49067666981193,173.54911673835704,175.67150130423983,175.71472185573543,175.40583839879847,178.243651673357,176.6370937885282,176.41376040879135
2009-11-26 00:00:00,160.82678701708605,167.13789961802863,172.35993728739544,173.24879775557764,175.32992830083523,175.23016566095802,174.7790033267665,177.49847417350597,175.89863277353794,175.67623307647634
2009-11-27 00:00:00,160.87937312155236,167.18545684353188,172.3843365696632,173.2357597032943,175.22236732700662,175.15037038046265,174.6647804246009,177.35627134607202,175.75771165836423,175.5354901367258
2009-11-30 00:00:00,160.922168481944,167.21778401800697,172.3606422727604,173.10119043752024,174.8487279998275,174.68568088120202,174.18489783513104,176.85652205509757,175.2624667419148,175.04087138955154
2009-12-01 00:00:00,160.98689868406882,167.30039443385132,172.54765223649602,173.40427204400447,175.47318035032225,175.4116471461281,174.8417313718671,177.47268531402133,175.87307635596724,175.6507089714907
2009-12-02 00:00:00,161.0452787524923,167.29441917993987,172.4878350857709,173.4335636610237,175.45627726508468,175.3432215953121,174.71269412030543,177.295649439484,175.6976361532952,175.4754905888937
2009-12-03 00:00:00,161.1072277068301,167.31167935684704,172.49412270236462,173.48048801122113,175.5243050133495,175.47171128086723,174.94952333795132,177.61838137617295,176.0174592203963,175.79490928358945
2009-12-04 00:00:00,161.15090252126217,167.30278688491154,172.46742380182403,173.51530093163612,175.56142711839303,175.47261170603542,174.9973040953306,177.70237603748853,176.10069681527978,175.87804163594998
2009-12-07 00:00:00,161.2170949467477,167.4358977413189,172.6543855035632,173.70814343654507,175.76619884680738,175.69950656295273,175.31116060330896,178.08735138791297,176.48220227951822,176.25906473885144
2009-12-08 00:00:00,161.25528278995543,167.46584977076924,172.61711575269032,173.6755022373933,175.7779794881451,175.65592669699024,175.18228764612945,177.89185732417525,176.28847025626038,176.0655776631672
2009-12-09 00:00:00,161.3035493532222,167.4902007707217,172.63640718759675,173.69606252727533,175.8093281072401,175.64217747084214,175.1628383251267,177.86776602308473,176.26459609653426,176.04173368904176
2009-12-10 00:00:00,161.38755298764937,167.68165089176307,172.85783945135205,173.777181485593,175.83248930569601,175.66193898927565,175.08912942637141,177.72223092950412,176.1203727498233,175.8976926929728
2009-12-11 00:00:00,161.4431782795249,167.7833331912437,172.9594168301687,173.96026849260645,176.09211464363295,175.98726939148844,175.37865573226085,177.98980719220555,176.3855372758339,176.162521954807
2009-12-14 00:00:00,161.49560858585227,167.84329479824038,173.00977925791042,174.0317431870511,176.09323868733173,175.96894448989602,175.33049970320064,177.91829655973456,176.31467118789155,176.0917454673137
2009-12-15 00:00:00,161.53502495679797,167.84059055435227,172.96375777173162,173.9581917274706,176.00819125251547,175.77478122201552,175.05292777363306,177.57292223611827,175.97240981577517,175.74991683776204
2009-12-16 00:00:00,161.59051897715582,167.80651677047945,172.89102860191036,173.7968909159137,175.75258470027535,175.3945702512747,174.51626856333868,176.90880669601648,175.31428012732852,175.0926192640455
2009-12-17 00:00:00,161.66054323810292,167.97802188701004,173.02736873524614,173.78922107074166,175.64386254811106,175.08678471043848,173.99614677130475,176.21934323604074,174.63103098661477,174.41023399816422
2009-12-18 00:00:00,161.71541527802657,168.08331454731928,173.17606360382285,174.02357829872275,176.04817297623038,175.5414146033456,174.32001233585405,176.45019994727213,174.85980692433077,174.638720680083
2009-12-21 00:00:00,161.76954382858725,168.1528799571833,173.29332955464065,174.157974089937,176.31700849265323,175.8115961236367,174.53924656979723,176.63482597264206,175.0427688657683,174.82145129123836
2009-12-22 00:00:00,161.82404029372717,168.2228696159742,173.43747655806422,174.4494203824181,176.7801145259422,176.604261478573,175.59829323521774,177.91343361448352,176.30985207367158,176.08693244620272
2009-12-23 00:00:00,161.87475796348227,168.2278905165365,173.43031495274633,174.43484942361815,176.76841211916005,176.53677503653194,175.53490682966483,177.8520314930347,176.24900338602777,176.0261606933792
2009-12-24 00:00:00,161.98076370715287,168.34972494990038,173.49380428226968,174.5839741546245,176.74007019173135,176.3538682914973,175.51484368883766,177.9545040459462,176.35055232630947,176.12758123895313
2009-12-28 00:00:00,161.98159815166923,168.32934724783158,173.4912909707997,174.47826477793492,176.71817054619322,176.37171817184094,175.27518139517773,177.51631902713524,175.91631678671075,175.6938947306398
2009-12-29 00:00:00,162.03280085110237,168.38321774953945,173.5644324973378,174.53244657090548,176.9260054373158,176.8316045457377,175.8936609320236,178.26530598515126,176.6585529241969,176.43519241232605
2009-12-30 00:00:00,162.07574316196647,168.41601641401783,173.60626120348564,174.63677906374457,177.00247515051228,177.00129905281815,176.38742287079606,179.01226399048127,177.3987783964923,177.1744819710319
2009-12-31 00:00:00,162.1823169968677,168.5397215896775,173.73398099692255,174.7186145429527,177.03255135507504,177.02377490092704,176.36731204589262,178.95966382261287,177.3466523280582,177.12242180886238
2010-01-04 00:00:00,162.19955554133278,168.56689183580525,173.87643970368143,174.97079562882223,177.49843754722366,177.57971333456325,176.85317017912374,179.40114326901815,177.78415260169098,177.55936892340128
2010-01-05 00:00:00,162.2594187180025,168.6472357131087,174.00397339241638,175.17094106224988,177.58396019921733,177.4200937409297,176.76879837768328,179.37207870392328,177.75535000332417,177.5306027419699
2010-01-06 00:00:00,162.31762326766804,168.78252354729185,174.08086185932893,175.20480250699094,177.49988803857218,177.2136117899904,176.77214963487899,179.51685488134382,177.89882127419017,177.6738926130906
2010-01-07 00:00:00,162.3688956600685,168.8645597814447,174.20715245889718,175.29039169475672,177.7989110766791,177.0977210826413,176.58506963450404,179.2794809783719,177.6635868859325,177.43895564645499
2010-01-08 00:00:00,162.4451930367834,168.96753809489357,174.3597777790134,175.4245937155892,177.70287335601068,177.28783475492742,176.96060434708852,179.78409271290155,178.1636504194279,177.93838691819485
2010-01-11 00:00:00,162.49598201588086,168.9956905144608,174.40210580170825,175.45987116003732,177.82379911199402,177.1602413615087,176.69190461269744,179.4174581946006,177.80032047646918,177.57551635611915
2010-01-12 00:00:00,162.54420158163214,169.01801991283511,174.46283050471513,175.50475492634314,177.72316328774423,177.17418611261147,176.76943295710512,179.53836858396326,177.9201410680322,177.69518545097725
2010-01-13 00:00:00,162.63587780985023,169.18594450178887,174.62801053414483,175.68891076911726,177.76374865493088,177.36929284761703,177.08675432080742,179.94196616968605,178.32010092036282,178.09463960892816
2010-01-14 00:00:00,162.6733087056202,169.20832910808295,174.56877705778678,175.5540577092037,177.9187744097464,177.15689146568556,177.00659273353588,179.94788270852428,178.32596413184808,178.10049540718666
2010-01-15 00:00:00,162.74571388481013,169.36886713912813,174.76914803787395,175.84224799244973,177.71413957051692,177.79939848524378,177.75212957671664,180.7743641895287,179.14499631338236,178.9184920348557
2010-01-18 00:00:00,162.7992012140306,169.42222056977153,174.89183691868476,175.99830704472402,178.15680110154733,177.97136759438746,177.92499072479876,180.95078475281053,179.3198267507645,179.09310142312725
2010-01-19 00:00:00,162.8215054661641,169.3827862228819,174.817882972886,175.95493019291524,178.37461792952232,178.03575143133722,177.8904993791725,180.85031100703037,179.22025860182876,178.99365916446038
2010-01-20 00:00:00,162.87703772550373,169.45833917250008,174.88515887305442,176.01811428422224,178.45671144369422,178.04025643912888,177.7735669039831,180.65105862403942,179.02280213405814,178.79645235331256
2010-01-21 00:00:00,162.9233188357392,169.45183189444748,174.82024720068438,175.81643138705053,178.56778521888566,177.7449679076426,177.4188793597675,180.2509953074178,178.6263446955125,178.40049618082477
2010-01-22 00:00:00,162.96908025169958,169.50951550786192,174.87021100329773,175.94498734332814,178.12206638971432,177.9021175845545,177.59903484998097,180.44946019246967,178.82302076327437,178.5969235786726
2010-01-25 00:00:00,163.0734544097609,169.54003195459578,174.92316975389068,176.02587165313184,178.29032159022356,177.9032932950657,177.58601645381492,180.42683106213175,178.80059559536335,178.57452676431086
2010-01-26 00:00:00,163.07417737839774,169.62094176279678,175.06344530591016,176.2707980946628,178.40168363067545,178.52691960892548,178.09274817089846,180.86496080017432,179.23477635245416,179.0081585593812
2010-01-27 00:00:00,163.12599277889728,169.67597281493278,175.13862819250207,176.3769554163036,178.80420536866114,178.8568506179439,178.4863325260273,181.30740266370117,179.67323036868459,179.44605821064107
2010-01-28 00:00:00,163.2214121087192,169.84151817671676,175.31001252048677,176.45172744901464,178.97031983162694,178.81217685386687,178.4190903624395,181.22408005265527,179.5906587667013,179.36359100912395
2010-01-29 00:00:00,163.28694010095012,169.93528323942195,175.4949769051724,176.68369914323733,178.93780145205412,179.2963193662168,178.98149483565038,181.84790332096182,180.20885934841547,179.98100996098728
2010-02-01 00:00:00,163.33251153060485,170.01501451780743,175.6433927623771,176.96258757760054,179.31798865854952,180.19302567770262,180.11965131542786,183.16529161597836,181.51437366905554,181.28487363781707
2010-02-02 00:00:00,163.3529992340867,170.03286657219644,175.74798452328727,177.21969458588367,179.7733332599608,180.92561788686953,181.33464933473738,184.720194535248,183.05526183087582,182.82381355788593
2010-02-03 00:00:00,163.40706190561838,170.10100855940607,175.8520526754524,177.30069531402862,180.3464194011551,181.0725786657166,181.48184476667936,184.87007373262068,183.20379012680513,182.97215406015533
2010-02-04 00:00:00,163.50108145260688,170.3019679202207,176.09985705561286,177.56494660141564,180.4492428367458,181.58927663094263,181.98858463995848,185.37893291836616,183.7080628280983,183.47578917777753
2010-02-05 00:00:00,163.56387802987996,170.3976736819969,176.26733842978393,177.72995012681451,180.74922651052654,181.62440061332023,182.10303516189967,185.54781115404313,183.87541891889907,183.64293366975394
2010-02-08 00:00:00,163.61411971887946,170.4939538052977,176.455633263741,178.05812721470772,180.90561834845258,182.42748655260561,183.0630278148467,186.62806327345928,184.94593443595238,184.71209566675458
2010-02-09 00:00:00,163.65657480310557,170.49219612823987,176.4827185946142,178.1496809352929,181.478560012577,182.58425638503755,183.26751036983893,186.86761273576542,185.18332477464392,184.9491858579204
2010-02-10 00:00:00,163.6975975544388,170.53084560302858,176.515069321847,178.15618569434147,181.63978247668888,182.39815348733345,182.95451177254802,186.4653164055586,184.78465444926408,184.5510195964903
2010-02-11 00:00:00,163.75445511920339,170.60460544347097,176.52262713670197,178.11286811345883,181.46801230485596,181.67940740204537,181.99211097457336,185.32524504340515,183.65485885636764,183.4226524751723
2010-02-12 00:00:00,163.82715101318493,170.71074002633154,176.6802515600017,178.2528267250235,181.23938002762205,181.69155188809398,181.8992643450905,185.16136886640604,183.49245973934697,183.26045868956243
2010-02-17 00:00:00,163.8852801205233,170.78280391820337,176.79347500244268,178.4336587358057,181.40774587831004,181.7953713468511,182.14026378668123,185.49723059648545,183.8252942574858,183.5928723841006
2010-02-18 00:00:00,163.93543583433552,170.82908234076953,176.83513950683317,178.565143684797,181.58705122650798,182.03085959318122,182.31031107994716,185.62692045335567,183.9538151848588,183.72123081438724
2010-02-19 00:00:00,163.973662440686,170.8654620334658,176.8850930886454,178.66506024097131,181.90137063439255,182.34238329048736,182.6007703121099,185.9084385806104,184.23279591365466,183.9998588103131
2010-02-22 00:00:00,164.0088672576482,170.83069084070567,176.8311260169287,178.62855861665204,182.1588749980027,182.38579016388005,182.62563328357453,185.92146487483103,184.24570479838837,184.01275137353244
2010-02-23 00:00:00,164.05594408888854,170.86933362518693,176.82136144482251,178.65174594981062,182.16353935950406,182.78332530050878,183.17127807556278,186.57443347725183,184.89278801949592,184.65901644665286
